ID|ContainsAbbr|Text
188473|1|Darüber hinaus sind die in § 67 Abs. 4 der Verwaltungsgerichtsordnung im Übrigen bezeichneten ihnen kraft Gesetzes gleichgestellten Personen zugelassen.
188473|0|150
188473|0|Die Antragsschrift sollte zweifach eingereicht werden.
188473|0|Im Fall der Einreichung eines elektronischen Dokuments bedarf es keiner Abschriften.
188473|0|151
188473|0|Beschluss    152
188473|0|Der Wert des Streitgegenstandes wird auf    153
188473|1|90.000,00 €    154
188473|0|festgesetzt.
188473|0|155
188473|0|Gründe    156
188473|1|Der festgesetzte Streitwert entspricht – entsprechend der aus dem Urteil ersichtlichen Gliederung – für jede der unter 1. bis 9. getroffenen Regelungen jeweils dem gesetzlichen Auffangstreitwert (§ 52 Abs. 2 GKG).
188473|1|Der so ermittelte Wert von 45.000,00 Euro war vorliegend zu verdoppeln, weil das Verfahren zwei Arzneimittel betrifft.
188473|0|157
188473|0|Rechtsmittelbelehrung    158
188473|0|Gegen diesen Beschluss kann schriftlich oder zu Protokoll des Urkundsbeamten der Geschäftsstelle, Beschwerde bei dem Verwaltungsgericht Köln, Appellhofplatz, 50667 Köln eingelegt werden.
188473|0|159
188473|0|Statt in Schriftform kann die Einlegung der Beschwerde auch als elektronisches Dokument nach Maßgabe des § 55a der Verwaltungsgerichtsordnung – VwGO – und der Verordnung über die technischen Rahmenbedingungen des elektronischen Rechtsverkehrs und über das besondere elektronische Behördenpostfach (Elektronischer-Rechtsverkehr-Verordnung – ERVV) erfolgen.
188473|0|160
188473|0|Die Beschwerde ist innerhalb von sechs Monaten, nachdem die Entscheidung in der Hauptsache Rechtskraft erlangt oder das Verfahren sich anderweitig erledigt hat, einzulegen.
188473|0|Ist der Streitwert später als einen Monat vor Ablauf dieser Frist festgesetzt worden, so kann sie noch innerhalb eines Monats nach Zustellung oder formloser Mitteilung des Festsetzungsbeschlusses eingelegt werden.
188473|0|161
188473|0|Die Beschwerde ist nur zulässig, wenn der Wert des Beschwerdegegenstandes 200 Euro übersteigt.
188473|0|162
188473|0|Die Beschwerdeschrift sollte zweifach eingereicht werden.
188473|0|Im Fall der Einreichung eines elektronischen Dokuments bedarf es keiner Abschriften.
188472|1|Nr. II des Bescheides vom 24.08.2015 in der Gestalt des Widerspruchsbescheides vom 15.12.2015 wird aufgehoben.
188472|0|Im Übrigen wird die Klage abgewiesen.
188472|0|Die Kosten des Verfahrens tragen die Klägerin zu 7/9 und die Beklagte zu 2/9.
188472|0|Das Urteil ist für die Klägerin hinsichtlich der Kosten gegen Leistung einer Sicherheit in Höhe von 110 % des Vollstreckungsbetrages vorläufig vollstreckbar.
188472|0|Für die Beklagte ist es hinsichtlich der Kosten vorläufig vollstreckbar.
188472|0|Die Klägerin kann die Vollstreckung durch Leistung einer Sicherheit in Höhe von 110 % des Vollstreckungsbetrages abwenden, wenn nicht die Beklagte vor der Vollstreckung Sicherheit in gleicher Höhe leistet.
188472|0|1
188472|0|T a t b e s t a n d    2
188472|0|Die Klägerin ist Inhaberin der arzneimittelrechtlichen Zulassung für das Präparat „     Kapseln“.
188472|0|Dabei handelt es sich um einen pflanzlichen Angstlöser (Anxiolytikum) zur Anwendung bei nervösen Angst-, Spannungs- und Unruhezuständen, der als Wirkstoff einen Kava-Kava-Wurzelstock-Trockenextrakt –  Piperis methystici rhizoma  – in Gestalt eines ethanolischen Auszugs enthält.
188472|1|Die Anwendungsgebiete des Arzneimittels entsprechen den Vorgaben der Monographie der Kommission E vom 01.06.1990 „Nervöse Angst-, Spannungs- und Unruhezustände“.
188472|0|Im Jahre 2001 leitete das Bundesinstitut für Arzneimittel und Medizinprodukte (BfArM) aufgrund von Berichten über Verdachtsfälle von Nebenwirkungen in Gestalt lebertoxischer Effekte bei acetonischen Kava-Kava-Auszügen, insbesondere aus der Schweiz, ein Stufenplanverfahren nach § 63 des Arzneimittelgesetzes (AMG) ein.
188472|1|Nach Anhörung der betroffenen pharmazeutischen Unternehmen widerrief die Beklagte mit Bescheid vom 14.06.2002 erstmals die Zulassungen Kava-Kava- und Kavain-haltiger Arzneimittel bis zu einer homöopathischen Verdünnung von D4. Zum 01.07.2002 wurde die Verschreibungspflicht für derartige Präparate eingeführt.
188472|1|Die Kommission E empfahl in einer Stellungnahme vom 03.07.2002 bestimmte Sicherheitsmaßnahmen.
188472|1|Gegen den Widerruf erhoben die betroffenen Unternehmen Widerspruch, woraufhin das BfArM an der Widerrufsentscheidung nicht festhielt, sondern stattdessen mit Bescheid vom 12.05.2005 ein befristetes Ruhen der betroffenen Zulassungen anordnete.
188472|0|3
188472|1|Mit Bescheid vom 21.12.2007 widerrief das BfArM die Zulassungen Kava-Kava- und Kavain-haltiger Arzneimittel und homöopathischer Zubereitungen aus Kava-Kava-Zubereitungen bis zu einer Verdünnung von D4 erneut, da der begründete Verdacht schädlicher Wirkungen auch unter Berücksichtigung der von den betroffenen Unternehmen und ihren Verbänden vorgelegten Unterlagen fortbestehe.
188472|1|Die hiergegen erhobenen Widersprüche wies die Behörde mit Widerspruchsbescheiden vom 21.02.2012 zurück.
188472|0|4
188472|1|Auf die dagegen beim Verwaltungsgericht Köln erhobenen Klagen hob das Gericht mit Urteilen vom 20.05.2014 - 7 K 6971/11 u.a. - die Widerrufsbescheide in Gestalt der Widerspruchsbescheide auf.
188472|1|Die gegen die Urteile seitens der Beklagten eingelegten Berufungen wies das Oberverwaltungsgericht für das Land Nordrhein-Westfalen mit Urteilen vom 25.02.2015 - 13 A 1373/14 u.a. - zurück, da die Voraussetzungen für einen Widerruf der Zulassungen nicht erfüllt seien.
188472|0|Zwar sei das Nutzen-Risiko-Verhältnis der betroffenen Präparate derzeit ungünstig, jedoch könne dieser Versagungsgrund ausgeräumt werden, indem die Zulassungen unter Berücksichtigung der von der Kommission E vorgeschlagenen regulatorischen Maßnahmen geändert würden.
188472|0|5
188472|1|Mit Anhörungsschreiben vom 27.03.2015 eröffnete das BfArM ein Stufenplanverfahren der Stufe II.    6
188472|1|Mit Schreiben vom 30.10.2015 beantragte die Klägerin beim BfArM, die Kommission E zur Nutzen-Risiko-Bewertung von Kava-Kava-haltigen Arzneimitteln anzuhören und ein Votum darüber einzuholen, ob die im Jahr 2002 vorgeschlagenen Maßnahmen noch dem aktuellen Stand der wissenschaftlichen Erkenntnisse entsprechen.
188472|0|7
188472|1|Das BfArM änderte mit dem hier streitgegenständlichem Bescheid vom 24.08.2015 die Zulassungen Kava-Kava-haltiger Arzneimittel wie folgt:    8
188472|1|„I. Die Zulassungen der in der Anlage aufgeführten Kava-Kava-haltigen Arzneimittel sind hinsichtlich der    9
188472|1|1. Dosierung, Anwendergruppe    10
188472|1|2. Anwendungsdauer,    11
188472|1|3. behandlungsbegleitenden Verpflichtung zur Bestimmung der Leberwertlaborparameter,    12
188472|1|4. Wechselwirkungs-, Warn- und Nebenwirkungshinweisen sowie    13
188472|1|5. Packungsgröße gemäß § 28 Abs. 2 S. 1 Nr. 4 AMG    14
188472|0|wie folgt zu ändern:    15
188472|1|Zu oben 1. und 2.:    16
188472|1|Die Dosierung ist unter 4.2 der Fachinformation „Dosierung, Art und Dauer der Anwendung“ und in der Gebrauchsinformation (Abschnitt 3) folgendermaßen zu bezeichnen:    17
188472|0|Erwachsene: Die maximale Tagesdosis beträgt 200 mg Kava-Pyrone.
188472|0|Die übliche Behandlungsdauer beträgt einen Monat, maximal 2 Monate.
188472|0|18
188472|1|Unter 4.3 der Fachinformation „Gegenanzeigen“ und in Abschnitt 2 der Gebrauchsinformation „[] darf nicht eingenommen werden“ ist folgender Text aufzunehmen:    19
188472|0|Dieses Arzneimittel darf bei Kindern und Jugendlichen unter 18 Jahren nicht angewendet werden.
188472|0|20
188472|1|Zu oben 3. und 4.:    21
188472|1|Die  Fachinformation  ist im Abschnitt 4.4. „Besondere Warnhinweise und Vorsichtsmaßnahmen für die Anwendung“ zu ergänzen um:    22
188472|1|In Einzelfällen wurde über Leberschäden bis hin zu Leberversagen mit lebensbedrohlichem Ausgang (inkl. Todesfälle) im Zusammenhang mit der Einnahme von Kava-Kava-haltigen Arzneimitteln berichtet.
188472|0|Ein Kausalzusammenhang ist im Einzelfall nicht sicher belegt.
188472|0|Patienten sollten darauf hingewiesen werden, die Einnahme von <Arzneimittelname> sofort zu beenden und einen Arzt aufzusuchen, wenn Zeichen einer Leberschädigung auftreten.
188472|0|23
188472|0|Zur Vermeidung von Leberschäden müssen die Laborwerte (GPT und γ-GT) vor Beginn der Behandlung und während der Behandlung einmal wöchentlich bestimmt werden.
188472|0|Die Bestimmung am Ende der Behandlung wird empfohlen.
188472|0|24
188472|0|Bei der Anwendung von <Arzneimittelname> können Wechselwirkungen mit zahlreichen anderen Arzneistoffen auftreten.
188472|0|Zu diesen Stoffen gehören Substrate und Inhibitoren für das Zytochrom P450 2D6 und potenziell hepatotoxische Medikamente, unter anderem Beta-Rezeptorenblocker, bestimmte Antidepressiva und Arzneimittel der Migränetherapie.
188472|0|Der gleichzeitige Konsum von Alkohol ist zu vermeiden.
188472|0|25
188472|0|In die  Gebrauchsinformation  ist folgender Hinweis in Abschnitt 2 einzufügen:    26
188472|0|Was ist zu tun, um mögliche schwerwiegende Leberprobleme zu vermeiden?
188472|0|27
188472|1|Beenden Sie die Einnahme von <Arzneimittelname> und suchen Sie einen Arzt auf, wenn bei Ihnen Zeichen einer Leberschädigung auftreten (z. B. Gelbfärbung der Haut oder Augen, dunkler Urin, starke Schmerzen im Oberbauch, Appetitverlust).
188472|0|Ihr Arzt kontrolliert Ihre Leberwerte einmal wöchentlich und nach seinem Ermessen am Ende der Behandlung.
188472|0|28
188472|0|<Arzneimittelname> kann mit zahlreichen anderen Arzneistoffen mit potentiell leberschädigenden Eigenschaften, unter anderem Beta-Rezeptorenblockern, bestimmten Antidepressiva und Arzneimitteln der Migränetherapie in Wechselwirkung treten und mögliche hepatotoxische Nebenwirkungen verstärken.
188472|0|Der gleichzeitige Konsum von Alkohol ist zu vermeiden.
188472|0|29
188472|1|Im Abschnitt 4.8 „Nebenwirkungen“ der Fachinformation und in Abschnitt 4 der Gebrauchsinformation ist nachfolgende Formulierung aufzunehmen:    30
188472|1|In Einzelfällen wurde über Leberschäden bis hin zu Leberversagen mit lebensbedrohlichem Ausgang (inkl. Todesfälle) im Zusammenhang mit der Einnahme von Kava-Kava-haltigen Arzneimitteln berichtet.
188472|0|Ein Kausalzusammenhang ist im Einzelfall nicht sicher belegt.
188472|0|31
188472|1|Zu oben 5.:    32
188472|0|Die Packungsgrößen werden gemäß den Vorgaben des Gerichtes auf 30 Tagesdosen bei einer maximalen Tagesdosis von 200 mg beschränkt.
188472|0|33
188472|1|II. Die Zulassungen werden mit der Auflage verbunden, im Zusammenhang mit dem Inverkehrbringen der betroffenen Arzneimittel Schulungsmaterial für Patienten zur Verfügung zu stellen (s. Anlage).
188472|0|34
188472|1|Die Anordnungen beruhten auf § 30 Abs. 1 Satz 1, 2. Halbsatz i.V.m. Abs. 2a und § 28 Abs. 3b Satz 1 Nr. 2 AMG.
188472|0|In Umsetzung der Urteile des Oberverwaltungsgerichts für das Land Nordrhein-Westfalen seien die Vorschläge der Kommission E zur Minderung des Anwendungsrisikos der betroffenen Arzneimittel zu übernehmen.
188472|0|Darüber hinaus werde durch die Maßnahme das Risiko hepatotoxischer Nebenwirkungen aufgrund der vorliegenden Verdachtsfälle unerwünschter Wirkungen im Zusammenhang mit der Anwendung Kava-Kava-haltiger Arzneimittel angemessen berücksichtigt.
188472|1|Ferner wies die Beklagte darauf hin, dass die Anordnung nach § 30 Abs. 3 Satz 4 AMG sofort vollziehbar sei.
188472|0|35
188472|1|Den hiergegen gerichteten Widerspruch wies die Beklagte mit Widerspruchsbescheid  vom 15.12.2015 als unbegründet zurück.
188472|0|36
188472|1|Am 22.12.2015 hat die Klägerin – wie die anderen betroffenen Unternehmen in den Verfahren 7 K 7367/15, 7 K 7368/15, 7K 7369/15 und 7 K 7372/15 – Klage erhoben.
188472|0|Sie führt zur Begründung im Wesentlichen aus:    37
188472|0|Die angeordneten Maßnahmen seien im Vergleich zu denen bei deutlich risikoreicheren Arzneimitteln unverhältnismäßig.
188472|0|Sie förderten deren Anwendung und dienten damit nicht der Risikoverminderung.
188472|0|Sie entsprächen auch nicht dem Stand der wissenschaftlichen Erkenntnisse.
188472|1|Die Anordnungen Ziffern 1. und 2. zur auf zwei Monate beschränkten Behandlungsdauer und der Verwendungsausschluss bei Kindern seien in der Sache nicht zu rechtfertigen.
188472|0|Immerhin seien Benzodiazepine bei der Behandlung von Kindern zugelassen.
188472|1|Der Hinweis auf mögliche Todesfälle (Ziffern 3. und 4.) stehe außer Verhältnis zum Stand der wissenschaftlichen Erkenntnisse.
188472|0|Gerade für Patienten mit Angststörungen seien derart furchterregende Schilderungen nicht therapiefreundlich.
188472|0|Völlig außer Verhältnis stehe die Anordnung der wöchentlichen Bestimmung der Leberwerte.
188472|0|Diese Empfehlungen der Kommission seien in den „Turbulenzen eines akuten Stufenplanverfahrens“ entstanden und bedürften mittlerweile einer Überprüfung unter Beachtung des aktuellen Stands der wissenschaftlichen Erkenntnisse.
188472|0|Ein angemessenes Monitoring müsse sich an dem etablierten Standard von Maßnahmen für Präparate mit vergleichbaren Risiken orientieren.
188472|0|Jedoch fänden sich bei Präparaten mit weit höheren lebertoxischen Risiken nicht annähernd vergleichbare Angaben.
188472|0|Die Angaben zu Wechselwirkungen seien zu akzeptieren.
188472|0|Der Hinweis auf Leberschäden „bis hin zu Leberversagen mit lebensbedrohlichem Ausgang (inklusive Todesfälle)“ sei in Gebrauchs- und Fachinformationen zu streichen.
188472|0|Die Auflage zur Verwendung von Schulungsmaterialien für Ärzte und Patienten stehe in krassem Widerspruch zu den Anordnungen, die üblicherweise in Fällen vergleichbarer Art getroffen würden.
188472|0|Die Beklagte habe dies auch nicht in einem Stufenplanverfahren zu pelargoniumhaltigen Arzneimitteln für nötig gehalten.
188472|0|Dies begründe einen krassen Verstoß gegen das Gleichbehandlungsgebot.
188472|1|Die vorgelegte Stellungnahme von  Dr. T.  belege, dass die Kommission E in Anwendung der Maßstäbe für Pelargonium hinsichtlich Kava-Kava zu einem anderen Ergebnis komme.
188472|0|Auch im Zusammenhang mit Pelargonium sei im diesbezüglichen Stufenverfahren ein Fall einer erforderlichen Lebertransplantation bekannt gewesen.
188472|0|Die Beurteilung des Schweregrades von lebertoxischen Nebenwirkungen von Kava-Kava beruhe zwangsläufig auf einem Vergleich mit anderen Therapeutika im gleichen Indikationsgebiet.
188472|0|Ein Vergleich der Inzidenzraten für lebertoxische Effekte beispielsweise von Tranquilizern und Neuroleptika im Vergleich zu Kava-Kava-haltigen Präparaten habe der Kommission E im Jahre 2002 nicht vorgelegen.
188472|0|Die Beklagte habe in ihrer Berufungsbegründung zur Bewertung von Falldaten zu Kava-Kava-haltigen Arzneimitteln das CIOMS-Verfahren als Mittel der Wahl dargestellt, dieses aber zu keinem Zeitpunkt angewandt.
188472|0|Die von ihr verwandte, abweichende Methode anhand der WHO-Kriterien habe Professor Teschke in seinen Publikationen als untauglich kritisiert.
188472|0|Die Bewertungsmethode der Beklagten, die keinen Algorithmus erfordere, führe zu einer erheblichen Überschätzung des Leberrisikos.
188472|0|Damit die Kommission eine notwendige Überprüfung vornehmen könne, solle der Beklagten auferlegt werden, der Kommission E eine Bewertung nach dem CIOMS-Verfahren vorzulegen.
188472|0|38
188472|1|Mit Auflagenbeschluss nach mündlicher Verhandlung vom 24.10.2017 hat die Kammer der Beklagten aufgegeben, eine Stellungnahme der Kommission E zu folgenden Fragen vorzulegen:    39
188472|1|1. Sind die in der Ergebnisniederschrift der 19. Sitzung vom 03.07.2002 auf Seite 5 vorgeschlagenen Maßnahmen nach dem aktuellen Stand der wissenschaftlichen Erkenntnisse noch angemessen für Kava-Kava-haltige Arzneimittel, die als Wirkstoff ausschließlich einen ethanolischen Extrakt von Nobel-Kava enthalten?
188472|0|40
188472|1|2. Gibt es Arzneimittel mit vergleichbaren Risiken und weniger eingreifenden Risikomaßnahmen?
188472|1|Falls ja, sollten die vom Bundesamt für Arzneimittel und Medizinprodukte (BfArM) im Bescheid vom 24.08.2015 vorgesehenen Risikomaßnahmen diesen Maßnahmen angepasst werden?
188472|0|41
188472|1|3. Sind die Anordnungen des BfArM im Bescheid vom 24.08.2015 zur Behandlungsdauer und zur Anwendung bei Kindern aus pharmazeutischer Sicht gerechtfertigt?
188472|0|42
188472|1|4. Ist der für Abschnitt 4.8 „Nebenwirkungen“ der Fachinformationen und für Abschnitt 4 der Gebrauchsinformation angeordnete folgende Hinweis aus pharmazeutischer Sicht gerechtfertigt?
188472|0|43
188472|1|„In Einzelfällen wurde über Leberschäden bis hin zu Leberversagen mit lebensbedrohlichem Ausgang (inkl. Todesfälle) im Zusammenhang mit der Einnahme von Kava-Kava-haltigen Arzneimitteln berichtet.
188472|0|Ein Kausalzusammenhang ist im Einzelfall nicht sicher belegt.
188472|0|“    44
188472|1|5. Ist die folgende, von der Klägerin vorgeschlagene Angabe zur Frequenz der Bestimmung der Leberwerte aus pharmazeutischer Sicht ausreichend?
188472|0|45
188472|0|„Zur Vermeidung von Leberschäden müssen die Laborwerte (GPT und Gamma-GT) vor Beginn der Behandlung und während der Behandlung bestimmt werden, wenn sich Anzeichen von Leberschäden zeigen (siehe Abschnitt Warnhinweise).
188472|0|Nach einem Monat sind die Werte dann zu bestimmen, wenn eine Behandlung für einen weiteren Monat geplant ist.
188472|0|“    46
188472|0|Hält die Kommission E gegebenenfalls eine andere Formulierung aus pharmazeutischer Sicht für angemessen?
188472|0|47
188472|1|6. Ist der folgende von der Klägerin vorgeschlagene Warnhinweis zur Lebertoxizität angemessen und ausreichend?
188472|0|48
188472|0|„Der Arzt kontrolliert gegebenenfalls Ihre Leberwerte und – nach seinem Ermessen – auch am Ende der Behandlung, insbesondere wenn eine weitere Behandlung geplant ist.
188472|0|“    49
188472|1|Das BfArM hat daraufhin eine Antwort der Kommission E mit Datum vom 14.02.2018 vorgelegt.
188472|1|Wegen der Einzelheiten wird auf Bl. 147-152 der Gerichtsakte Bezug genommen.
188472|1|Unter dem 20.07.2018 hat das BfArM das zugehörige Ergebnisprotokoll der 37. Sitzung der Kommission E vorgelegt, das hinsichtlich der Teilnehmer und verschiedener Tagesordnungspunkte geschwärzt war und unter dem TOP 6 „Verschiedenes“ / TOP 6.1 „Bitte des Verwaltungsgerichts um eine aktuelle Stellungnahme der Kommission E“  den Inhalt aber vollständig wiedergibt.
188472|0|Die Klägerin äußerte daraufhin den Verdacht, dass durch die Schwärzungen wesentliche Äußerungen zum Thema verborgen werden sollten.
188472|1|Im Termin zur mündlichen Verhandlung am 18.12.2018 erhielt die Klägerin auf entsprechenden Beschluss der Kammer die Kopie eines auch hinsichtlich der TOP 4.0 bis 4.4 ungeschwärzten Exemplars des Ergebnisprotokolls.
188472|0|50
188472|1|Die Klägerin legt ein Gutachten von  Prof. U.  vom 07.09.2018 zur „Sinnhaftigkeit und Notwendigkeit“ der Bestimmung von Leberwerten, eine Synopse der verschiedenen Formulierungen und weitere Unterlagen vor.
188472|0|In der Sache trägt sie weitergehend vor: Mit der von der Kommission E vorgeschlagenen Tagesdosis von 100-200 mg Kava-Pyrone (bestimmt mittels HPLC) sei sie einverstanden.
188472|0|Dies gelte auch bezüglich der vorgeschlagenen Therapiedauer bis zu 3 Monaten, die nach ärztlicher Einschätzung verlängert werden könne.
188472|0|Sie sei auch bereit, die Kontraindikation „Vorbestehende Lebererkrankungen und erhöhte Leberenzymwerte“ aufzunehmen, wie von der Kommission empfohlen.
188472|0|Dies gelte auch für den Anwendungsausschluss bei Kindern und Jugendlichen unter 18 Jahren und den Hinweis an die Patienten, die Einnahme bei Zeichen einer Leberschädigung sofort zu beenden.
188472|0|Auch mit den angeordneten Angaben zu Wechselwirkungen sei sie einverstanden.
188472|0|Sie sollten aber im Bereich der Warnhinweise nicht wiederholt werden.
188472|0|Den angeordneten Packungsgrößen von 30 Tagesdosen bei einer maximalen Tagesdosis von 200 mg stimme man zu.
188472|0|51
188472|1|Der Warnhinweis in der Fachinformation „In Einzelfällen wurde...
188472|0|“ könne ersatzlos entfallen, da er nur eine Wiederholung dessen beinhalte, was bereits unter „Nebenwirkungen“ ausgesagt worden sei und Redundanzen zu vermeiden seien.
188472|0|Irreführend sei auch die Angabe, ein Kausalzusammenhang sei  im Einzelfall  nicht sicher belegt, was den Eindruck erwecke, dass es viele Fälle gebe, in denen der Nachweis geführt sei.
188472|0|52
188472|0|In Bezug auf die Frequenz der Bestimmung der Leberwerte könne weder den Vorgaben des BfArM noch der Auffassung der Kommission gefolgt werden.
188472|1|Gemäß den Empfehlungen von  Prof. U.  solle der Wortlaut vielmehr wie folgt gefasst werden:    53
188472|0|„Zur Vermeidung von Leberschäden müssen die Leberwerte (GPT und y-GT) vor Beginn der Behandlung und während der Behandlung bestimmt werden, wenn sich Anzeichen von Leberschäden zeigen (siehe Abschnitt Warnhinweise).
188472|0|Im weiteren Verlauf sind die Werte monatlich zu bestimmen, solange die Therapie andauert.
188472|0|“    54
188472|0|Der Patientenschutz sei hierdurch angemessen gewährleistet, wie ein Vergleich mit der Formulierung bei dem Arzneimittel „Ergenyl“ mit weitaus höherem hepatotoxischem Risiko zeige.
188472|0|Die Angaben in der Gebrauchsinformation sollten entsprechend angepasst werden.
188472|0|55
188472|0|Die Beschreibung der Nebenwirkungen sei, wie vom BfArM gefordert, nicht angemessen und werde dem Risiko nicht gerecht, das in etwa dem bei Pelargonium („Umckaloabo“) entspreche.
188472|0|Dementsprechend solle formuliert werden:    56
188472|0|„Fälle von Leberschäden wurden im Zusammmenhang mit der Einnahme von Kava-Kava-haltigen Arzneimitteln berichtet; die Häufigkeit ist nicht bekannt.
188472|0|57
188472|0|Gelegentlich wurde unter der Einnahme eine Erhöhung der Leberwerte beobachtet.
188472|0|“    58
188472|0|Dies entspreche der Formulierung des HMPC für Pelargonium.
188472|0|59
188472|0|Die Anordnung von Schulungsmaterial sei unverhältnismäßig.
188472|0|Die Klägerin verweist auch in diesem Zusammenhang auf Pelargonium-haltige Produkte und auf „Ergenyl“.
188472|0|60
188472|1|Die Beteiligten haben in der mündlichen Verhandlung vom 18.12.2018 einen Vergleich geschlossen.
188472|0|Wegen des Inhalts wird auf die Sitzungsniederschrift verwiesen.
188472|1|Die Beklagte hat diesen Vergleich entsprechend dem vereinbarten Vorbehalt am 15.01.2019 widerrufen.
188472|0|61
188472|0|Die Klägerin beantragt,    62
188472|1|den Bescheid des BfArM vom 24.08.2015 in der Gestalt des Widerspruchsbescheides vom 15.12.2015 aufzuheben.
188472|0|63
188472|0|Die Beklagte beantragt,    64
188472|0|die Klage abzuweisen.
188472|0|65
188472|0|Sie tritt dem Vorbringen der Klägerin in wesentlichen Punkten entgegen.
188472|0|So bestehe kein Grund für eine Verlängerung der Behandlungsdauer.
188472|0|Nach den vorliegenden Daten liege der zeitliche Gipfel des lebertoxischen Potentials bei 3-4 Monaten nach Medikationsbeginn.
188472|0|Unter den ausgewerteten belastbaren Fällen finde sich nur ein lebensbedrohlicher Fall mit einer Anwendungsdauer von unter 8 Wochen.
188472|0|Auch die Kommission führe zur Begründung ihres Vorschlags keine weiteren Daten an.
188472|0|Die Ergänzung des Abschnitts „Gegenanzeigen“ um die Kontraindikationen „vorbestehende Lebererkrankungen“ und „erhöhte Leberenzymwerte“ werde befürwortet.
188472|0|66
188472|1|Der Warnhinweis stehe im Einklang mit den Vorgaben in Abschnitt 4.4 der SmPC-Guideline und sollte beibehalten werden.
188472|0|Die Beklagte schlug jedoch folgende Formulierung vor:    67
188472|1|„Bei der Anwendung von Kava-Kava-haltigen Arzneimitteln sind Fälle von Leberschädigungen (Anstieg der Leberenzymwerte) sowie Fälle von Leberversagen mit lebensbedrohlichem Ausgang (inkl. Todesfälle) aufgetreten.
188472|1|Patienten sollten darauf hingewiesen werden, die Einnahme von /...
188472|0|/ sofort zu beenden und einen Arzt aufzusuchen, wenn Zeichen einer Leberschädigung auftreten.
188472|0|68
188472|0|Hinsichtlich der Kontrolle der Leberwerte zeigte sie sich bereit, der Empfehlung der Kommission E zu folgen und zu formulieren:    69
188472|0|„Zur Erfassung von bestehenden oder sich unter Therapie entwickelnden Leberschäden müssen zumindest die Leberenzyme  γ  -GT und GPT vor Behandlungsbeginn und nach 1, 2, 4, 6 und 8 Wochen bestimmt werden“,    70
188472|0|in der Gebrauchsinformation:    71
188472|1|„Vor der Behandlung mit /...
188472|1|/ wird Ihr Arzt bzw. Ihre Ärztin einen Bluttest durchführen, um die Leberfunktion zu überprüfen.
188472|1|Ihr Arzt bzw. Ihre Ärztin wird diese Tests nach Therapiebeginn nach 1, 2, 4, 6 und 8 Wochen  wiederholen.
188472|0|“    72
188472|0|Eine Vergleichbarkeit mit „Ergenyl“ bestehe nicht, da insoweit umfangreiche Vorab-Untersuchungen vorgesehen seien, die weit über das bei Kava-Kava vorgesehene Maß hinausgingen.
188472|0|Auch seien dort Verlaufskontrollen vorgesehen.
188472|0|73
188472|1|Auch erscheine es unter Berücksichtigung der Ausführungen von  Prof. U.  und der erneuten Durchsicht der UAW-Fälle angebracht, die übrigen Informationen in Abschnitt 2 der Gebrauchsinformationen anzupassen und wie folgt zu ergänzen:    74
188472|0|„Was können Sie tun, um mögliche schwerwiegende Leberschäden zu vermeiden?
188472|0|75
188472|1|Beenden Sie die Einnahme von /...
188472|1|/ und suchen Sie einen Arzt auf, sobald Sie ein Anzeichen für eine Leberschädigung bei sich bemerken (z.B. Gelbfärbung der Haut oder Augen, dunkler Urin, Schmerzen im Oberbauch, Übelkeit, Erbrechen, Appetitverlust, Gewichtsverlust, Mattigkeit, Juckreiz, helle Stuhlfarbe und Gelenkbeschwerden)    76
188472|1|...
188472|0|77
188472|1|/...
188472|0|/ kann mit zahlreichen anderen (leberschädigenden) Arzneistoffen in Wechselwirkung treten und so mögliche Leberschäden verstärken.
188472|0|Dazu gehören unter anderem bestimmte Arzneimittel gegen Bluthochdruck (Beta-Rezeptorenblocker), hormonelle Verhütungsmittel („Antibaby-Pille“), bestimmte Arzneimittel gegen Depressionen und Arzneimittel zur Migränebehandlung.
188472|0|Konsum von Alkohol während der Behandlung sollten Sie vermeiden.
188472|0|“    78
188472|0|Der Hinweis unter Nebenwirkungen sollte wie folgt angepasst werden:    79
188472|1|„Bei der Anwendung von Kava-Kava-haltigen Arzneimitteln sind Fälle von Leberschädigungen (Anstieg der Leberenzymwerte) sowie Fälle von Leberversagen mit lebensbedrohlichem Ausgang (inkl. Todesfälle) aufgetreten.
188472|0|“    80
188472|0|Hinsichtlich des Schulungsmaterials zog die Beklagte eine Aufhebung der Auflage in Betracht, sofern die übrigen Risikominimierungsmaßnahmen umgesetzt würden.
188472|0|81
188472|0|Zudem weist die Beklagte darauf hin, dass das Bewertungsverfahren „Kava-Kava“ auf europäischer Ebene mit dem Ergebnis abgeschlossen worden sei, dass wegen des ungünstigen Nutzen-Risiko-Verhältnisses eine Monographie nicht erstellt werden könne.
188472|0|82
188472|1|Mit Schriftsatz vom 05.12.2018 führt die Klägerin ergänzend aus: Eine Begrenzung der Behandlungsdauer entgegen dem Vorschlag der Kommission sei nicht gerechtfertigt.
188472|0|Leberreaktionen manifestierten sich in der Regel wesentlich früher nach Behandlungsbeginn.
188472|0|Ein späterer Beginn werde nach den CIOMS-Kriterien klinisch als entlastende Beobachtung gewertet.
188472|0|Die Behandlungsdauer könne auch mit dem Hinweis auf die Zulassung von „Ergenyl“ gerechtfertigt werden.
188472|0|Die Vorschläge des BfArM zu Warnhinweisen enthielten weiterhin Redundanzen.
188472|0|Das gelte auch für die neuen Vorschläge zu ergänzenden Angaben, die bereits unter „Wechselwirkungen“ genannt seien.
